fallecidos,n_personas,edad,sexo,todos_con_seguridad,C_MNTH,C_WDAY,C_HOUR,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_TYPE,V_YEAR
0,1,47,M,False,04,1,11,01,01,02,1,1,1,01,06,1987
0,1,79,M,False,04,1,11,01,01,02,1,1,1,18,01,1986
0,1,73,M,False,04,1,11,01,01,02,1,1,1,18,06,1993
0,1,64,F,False,04,1,11,01,01,02,1,6,1,18,01,1992
0,2,42,F,False,04,1,11,01,01,03,1,1,1,18,06,1991
0,1,48,M,False,04,1,11,01,01,,1,1,4,18,01,1988
0,2,34,M,False,04,1,11,01,04,01,1,1,4,18,01,
0,2,16,M,False,04,1,11,01,04,01,2,1,1,18,01,1988
0,3,16,M,False,04,1,11,01,04,01,3,7,1,18,01,1999
0,3,42,F,False,04,1,11,01,04,01,4,,1,18,01,1997
0,2,21,F,False,04,1,11,01,04,,1,3,6,18,01,1989
0,1,31,F,False,04,1,11,01,04,,1,4,2,18,05,1997
0,1,31,M,False,04,1,11,01,04,,4,3,4,,01,
0,1,31,F,False,04,1,11,01,,01,3,2,1,18,01,1986
0,1,,,False,04,1,11,01,,03,1,1,1,18,01,
0,1,49,F,False,04,1,11,02,21,01,1,1,1,01,06,1985
0,1,18,M,False,04,1,11,02,21,01,1,1,1,01,06,1985
0,1,55,F,False,04,1,11,02,21,01,1,1,1,18,01,1989
0,1,74,F,False,04,1,11,02,21,01,1,1,1,18,01,1992
0,2,59,M,False,04,1,11,02,21,01,1,1,1,18,06,1996
0,2,75,M,False,04,1,11,02,21,01,1,1,1,18,01,1985
0,1,34,F,False,04,1,11,02,21,01,1,1,1,18,01,1995
0,1,24,F,False,04,1,11,02,21,01,1,1,1,18,01,1997
0,1,20,M,False,04,1,11,02,21,02,1,1,1,01,01,1988
0,1,55,M,False,04,1,11,02,21,02,1,1,1,01,01,1994
0,2,18,F,False,04,1,11,02,21,02,1,1,1,01,06,1995
0,1,74,M,False,04,1,11,02,21,02,1,1,1,01,01,1989
0,1,28,M,False,04,1,11,02,21,02,1,1,1,01,01,1995
0,1,46,F,False,04,1,11,02,21,02,1,1,1,01,01,1997
0,1,39,M,False,04,1,11,02,21,02,1,1,1,03,06,1992
0,1,19,M,False,04,1,11,02,21,02,1,1,1,03,06,1998
0,1,48,F,False,04,1,11,02,21,02,1,1,1,03,01,1995
0,2,41,F,False,04,1,11,02,21,02,1,1,1,03,01,1998
0,1,20,F,False,04,1,11,02,21,02,1,1,3,04,01,1982
0,2,42,F,False,04,1,11,02,21,02,1,1,3,04,01,1990
0,1,59,F,False,04,1,11,02,21,02,1,1,4,01,01,1989
0,2,53,M,False,04,1,11,02,21,02,1,1,4,01,01,1990
0,2,40,F,False,04,1,11,02,21,02,2,2,1,18,01,1997
0,1,73,F,False,04,1,11,02,21,02,2,2,1,18,01,1996
0,1,35,M,True,04,1,11,02,21,,1,1,,,01,1992
0,3,67,M,False,04,1,11,02,21,,1,3,6,18,01,1997
0,1,44,M,False,04,1,11,02,21,,1,3,6,18,01,1990
0,1,69,M,False,04,1,11,02,22,01,1,1,1,18,01,1992
0,2,31,M,False,04,1,11,02,22,01,1,1,1,18,06,1995
0,1,26,M,False,04,1,11,02,22,01,1,1,1,18,01,1986
0,1,24,M,False,04,1,11,02,31,,3,2,3,18,01,1998
0,1,64,,False,04,1,11,02,31,,3,2,3,18,08,1997
0,1,43,F,False,04,1,11,02,32,01,1,1,1,18,01,1990
0,5,54,F,False,04,1,11,02,32,01,1,1,1,18,06,1977
0,1,32,M,False,04,1,11,02,33,01,1,1,4,18,01,1986
0,1,52,M,False,04,1,11,02,33,01,1,1,4,18,06,1988
0,1,60,F,False,04,1,11,02,33,02,1,1,1,01,01,1990
0,2,76,M,False,04,1,11,02,33,02,1,1,1,01,01,1998
0,2,25,M,False,04,1,11,02,33,02,1,1,1,01,01,1999
0,1,34,M,False,04,1,11,02,33,02,1,1,1,01,01,1988
0,1,79,M,False,04,1,11,02,33,02,1,1,1,01,01,1993
0,1,27,F,False,04,1,11,02,33,02,1,1,1,01,01,1994
0,1,50,M,False,04,1,11,02,33,03,1,1,1,18,06,1988
0,2,44,F,False,04,1,11,02,33,03,1,1,1,18,06,1991
0,1,53,F,False,04,1,11,02,33,03,1,1,1,18,01,1988
0,1,53,M,False,04,1,11,02,34,02,1,1,1,01,06,1998
0,1,74,F,False,04,1,11,02,34,02,1,1,1,01,01,1995
0,1,36,F,False,04,1,11,02,34,02,1,1,1,18,01,1983
0,2,60,M,False,04,1,11,02,34,02,1,1,1,18,06,1986
0,1,31,M,False,04,1,11,02,34,03,1,1,1,18,01,1995
0,1,40,F,False,04,1,11,02,35,01,1,1,1,18,01,1995
0,3,17,M,False,04,1,11,02,35,02,1,1,1,01,01,1990
0,1,55,M,False,04,1,11,02,35,02,1,1,1,01,01,1995
0,1,42,F,False,04,1,11,02,35,02,1,1,1,01,01,1995
0,1,29,F,False,04,1,11,02,35,02,1,1,1,03,01,1988
0,1,52,M,False,04,1,11,02,35,,1,1,,01,01,1984
0,1,46,F,False,04,1,11,02,35,,1,1,,01,01,1985
0,1,27,F,True,04,1,11,02,35,,1,2,,03,01,1984
0,1,37,M,False,04,1,11,02,35,,1,2,,03,01,1997
0,1,39,F,False,04,1,11,02,36,02,1,1,1,01,01,1998
0,1,60,M,False,04,1,11,02,36,02,1,1,1,01,01,1998
0,2,45,F,False,04,1,11,02,,,1,1,1,01,01,1991
0,2,38,F,False,04,1,11,02,,,1,1,1,01,06,1994
0,1,20,M,False,04,1,11,03,21,01,1,1,1,18,01,1997
0,1,32,M,False,04,1,11,03,21,01,1,1,1,18,01,1999
0,1,21,M,False,04,1,11,03,21,01,1,1,1,18,08,1994
0,2,30,F,False,04,1,11,03,21,01,1,1,1,18,01,1990
0,1,27,F,False,04,1,11,03,33,02,1,1,1,01,01,1996
0,1,65,M,False,04,1,11,03,33,02,1,1,1,01,01,1998
0,1,78,F,False,04,1,11,03,33,02,1,1,1,01,01,1988
0,1,48,M,False,04,1,12,01,01,01,1,1,1,18,01,1988
0,2,20,M,False,04,1,12,01,01,01,1,1,1,18,01,1990
0,2,49,M,False,04,1,12,01,01,01,1,1,1,18,11,1987
0,1,18,F,False,04,1,12,01,01,01,1,1,3,18,01,1995
0,1,61,F,False,04,1,12,01,01,01,1,1,4,18,01,1999
0,1,21,M,False,04,1,12,01,01,03,1,1,1,18,01,1989
0,1,38,M,False,04,1,12,01,01,,2,1,1,18,06,1994
0,1,27,M,False,04,1,12,01,03,01,3,2,3,18,08,
0,1,27,M,False,04,1,12,01,04,01,2,1,1,18,01,1997
0,1,24,F,False,04,1,12,01,04,,1,1,,,01,1994
0,1,38,M,False,04,1,12,01,04,,1,5,1,18,01,1997
0,1,,F,False,04,1,12,01,33,01,1,1,1,18,01,1996
0,2,44,M,False,04,1,12,01,,01,2,1,1,18,01,1986
0,1,79,F,False,04,1,12,01,,02,2,1,1,03,01,1979
0,1,58,M,False,04,1,12,01,,02,3,2,1,01,01,1995
0,1,19,M,False,04,1,12,01,,08,3,2,4,18,06,1998
0,1,43,M,False,04,1,12,01,,02,2,1,1,01,01,1998
0,1,36,F,False,04,1,12,02,21,01,1,1,1,18,01,1987
0,1,22,M,False,04,1,12,02,21,01,1,1,1,18,01,1991
0,2,66,M,False,04,1,12,02,21,01,1,1,1,18,01,1994
0,1,,M,False,04,1,12,02,21,01,1,1,1,18,01,
0,1,21,M,False,04,1,12,02,21,01,1,1,1,18,06,1987
0,4,50,M,False,04,1,12,02,21,01,1,1,1,18,06,1989
0,1,43,M,False,04,1,12,02,21,01,1,1,,18,01,1988
0,1,29,F,False,04,1,12,02,21,01,1,1,,18,01,1997
0,1,50,M,False,04,1,12,02,21,01,3,2,2,18,01,1992
0,1,26,F,False,04,1,12,02,21,01,3,2,2,18,01,1991
0,1,33,F,False,04,1,12,02,21,02,1,1,1,01,06,1990
0,1,42,M,False,04,1,12,02,21,02,1,1,1,01,07,1999
0,1,33,F,False,04,1,12,02,21,02,1,1,1,01,01,1986
0,2,38,M,False,04,1,12,02,21,02,1,1,1,01,01,1995
0,1,34,F,False,04,1,12,02,21,02,1,1,1,06,01,1989
0,1,54,M,False,04,1,12,02,21,02,1,1,1,06,06,1986
0,1,37,M,False,04,1,12,02,21,02,1,1,1,18,01,1990
0,2,17,F,False,04,1,12,02,21,02,1,1,1,18,01,1993
0,1,39,M,False,04,1,12,02,21,02,1,1,2,01,01,1991
0,5,45,F,False,04,1,12,02,21,02,1,1,2,01,01,1990
0,1,,F,False,04,1,12,02,21,02,1,1,3,04,01,1989
0,1,64,,False,04,1,12,02,21,02,1,1,3,04,01,
0,1,57,F,False,04,1,12,02,21,02,2,1,1,01,01,1989
0,1,39,F,False,04,1,12,02,21,02,2,1,1,01,01,1984
0,2,33,F,False,04,1,12,02,21,02,2,1,1,03,01,
0,1,58,M,False,04,1,12,02,21,02,2,1,1,03,06,
0,1,50,M,False,04,1,12,02,21,02,3,2,1,01,06,1998
0,1,26,M,False,04,1,12,02,21,02,3,2,1,01,01,1998
0,1,27,M,False,04,1,12,02,21,03,1,1,1,01,01,1995
0,1,29,M,False,04,1,12,02,21,03,1,1,1,01,01,1986
0,1,31,M,False,04,1,12,02,21,,1,1,3,18,07,1995
0,2,41,M,False,04,1,12,02,21,,1,1,3,18,01,1992
0,1,70,M,False,04,1,12,02,21,,,2,,04,01,1987
0,3,38,F,False,04,1,12,02,21,,,2,,04,01,1989
0,1,62,F,False,04,1,12,02,22,01,1,1,1,18,01,1996
0,1,48,M,False,04,1,12,02,22,01,1,1,1,18,01,1995
0,1,72,M,False,04,1,12,02,22,01,1,1,2,18,01,1992
0,1,22,M,False,04,1,12,02,22,01,1,1,2,18,01,1981
0,1,56,F,False,04,1,12,02,22,02,1,1,1,18,01,1989
0,1,43,M,False,04,1,12,02,22,02,1,1,1,18,07,1994
0,1,38,M,False,04,1,12,02,23,01,1,1,1,18,01,1993
0,1,52,F,False,04,1,12,02,24,,1,1,1,18,06,1997
0,1,,,False,04,1,12,02,24,,1,1,1,18,01,
0,2,26,M,False,04,1,12,02,32,02,1,1,1,18,06,1998
0,1,37,M,False,04,1,12,02,33,01,1,1,1,18,06,1988
0,1,28,F,False,04,1,12,02,33,01,1,1,1,18,01,1991
0,3,19,M,False,04,1,12,02,33,02,1,1,1,01,01,1984
0,2,54,F,False,04,1,12,02,33,02,1,1,1,01,01,1988
0,2,76,M,False,04,1,12,02,33,02,1,1,1,01,01,1991
0,1,40,M,False,04,1,12,02,33,02,1,1,1,01,01,1992
0,1,51,M,False,04,1,12,02,33,02,1,1,1,01,01,1994
0,3,51,M,False,04,1,12,02,33,02,1,1,1,01,01,1995
0,4,38,F,False,04,1,12,02,33,02,1,1,1,01,06,1997
0,2,55,M,False,04,1,12,02,33,02,1,1,1,01,09,1991
0,1,17,F,False,04,1,12,02,33,02,1,1,1,01,01,1987
0,2,35,M,False,04,1,12,02,33,02,1,1,1,01,01,1988
0,1,30,F,True,04,1,12,02,33,02,1,1,1,01,01,1989
0,1,37,F,False,04,1,12,02,33,02,1,1,1,01,01,1991
0,2,25,F,False,04,1,12,02,33,02,1,1,1,01,01,1993
0,1,69,M,False,04,1,12,02,33,02,1,1,1,01,01,1997
0,1,24,M,False,04,1,12,02,33,02,1,1,1,01,01,1999
0,1,39,M,False,04,1,12,02,33,02,1,1,1,01,06,1999
0,1,33,M,True,04,1,12,02,33,02,1,1,1,03,01,1996
0,1,34,M,True,04,1,12,02,33,02,1,1,1,03,01,1989
0,1,21,M,False,04,1,12,02,33,02,1,1,1,18,06,1987
0,1,22,M,False,04,1,12,02,33,02,1,1,1,18,01,1984
0,2,55,M,False,04,1,12,02,33,02,1,1,1,,01,
0,1,36,M,False,04,1,12,02,33,02,1,1,1,,01,1993
0,4,17,M,False,04,1,12,02,33,02,2,1,1,18,01,1993
0,1,25,M,False,04,1,12,02,33,02,2,1,1,18,01,1987
0,1,49,M,False,04,1,12,02,33,02,,1,,18,01,1988
0,1,24,M,False,04,1,12,02,33,02,,1,,18,01,1988
0,1,80,M,False,04,1,12,02,34,02,1,1,1,03,01,1988
0,2,73,M,False,04,1,12,02,34,02,1,1,1,03,01,1991
0,1,18,M,True,04,1,12,02,34,02,1,1,1,03,06,1986
0,2,70,F,False,04,1,12,02,34,02,1,1,1,03,01,1990
0,1,62,M,False,04,1,12,02,34,02,1,1,1,03,01,1992
0,2,49,F,False,04,1,12,02,34,02,1,1,1,03,01,1996
0,1,41,M,False,04,1,12,02,34,02,1,1,1,18,01,1990
0,2,72,M,False,04,1,12,02,34,02,1,1,3,03,06,1988
0,2,18,M,False,04,1,12,02,34,02,1,1,3,03,01,1988
0,2,76,M,False,04,1,12,02,34,03,1,1,1,03,01,1993
0,1,56,M,False,04,1,12,02,34,03,1,1,1,03,06,1992
0,1,25,M,False,04,1,12,02,35,01,2,1,1,03,06,1997
0,1,31,M,False,04,1,12,02,35,02,1,1,1,01,01,1995
0,2,39,F,False,04,1,12,02,35,02,1,1,1,01,06,1993
0,1,67,M,False,04,1,12,02,35,02,1,1,1,01,01,1990
0,1,74,F,False,04,1,12,02,35,02,1,1,2,01,01,1995
0,1,79,M,False,04,1,12,02,35,02,1,1,2,01,01,1992
0,1,18,M,False,04,1,12,02,35,02,2,1,1,03,01,1993
0,1,62,M,False,04,1,12,02,35,02,2,1,1,03,01,1997
0,2,21,F,False,04,1,12,02,35,02,3,2,1,02,01,1983
0,1,69,M,False,04,1,12,02,35,02,3,2,1,02,18,1994
0,1,17,M,False,04,1,12,02,,,1,1,1,18,01,1993
0,1,50,M,False,04,1,12,02,,,1,1,1,18,01,1995
0,1,63,M,False,04,1,12,03,21,02,1,1,1,01,01,1993
0,1,48,M,False,04,1,12,03,21,02,1,1,1,01,01,1995
0,1,21,M,False,04,1,12,03,21,02,1,1,1,01,06,1984
0,1,52,F,False,04,1,12,03,21,02,1,1,1,01,01,1992
0,1,48,F,False,04,1,12,03,21,02,1,1,1,01,01,1993
0,1,57,F,False,04,1,12,03,21,02,1,1,1,01,01,1995
0,2,22,F,False,04,1,12,03,21,02,1,1,1,01,01,1992
0,1,28,F,False,04,1,12,03,21,02,1,1,1,01,01,1993
0,1,28,M,False,04,1,12,03,21,02,1,1,1,01,01,1997
0,2,60,F,False,04,1,12,03,24,02,3,2,2,18,06,
0,1,44,F,False,04,1,12,03,24,02,3,2,2,18,01,
0,1,43,F,False,04,1,12,03,24,02,3,2,2,18,01,
0,2,51,F,False,04,1,12,03,31,,1,1,1,,01,1987
0,1,47,F,False,04,1,12,03,33,02,1,1,2,03,01,1993
0,1,,M,False,04,1,12,03,33,02,1,1,2,03,01,1997
0,1,27,F,False,04,1,12,03,34,02,1,1,1,18,06,1994
0,2,27,F,False,04,1,12,03,34,02,1,1,1,18,01,1989
0,1,26,F,False,04,1,12,03,34,02,1,1,1,18,01,1999
0,2,54,M,False,04,1,12,04,21,02,1,1,1,01,06,1990
0,1,29,F,False,04,1,12,04,21,02,1,1,1,01,01,1998
0,1,66,M,False,04,1,12,04,21,02,1,1,1,01,01,1984
0,1,25,M,False,04,1,12,04,21,02,1,1,1,01,01,1992
0,2,19,M,False,04,1,12,04,21,,1,1,,01,01,1990
0,2,29,F,False,04,1,12,04,21,,1,1,,01,01,1992
0,2,52,F,False,04,1,12,04,21,,1,1,,01,01,1984
0,1,24,M,False,04,1,12,04,21,,1,1,,01,01,1989
0,2,31,M,False,04,1,12,04,21,,6,4,1,18,01,1992
0,1,38,F,False,04,1,12,04,21,,6,4,1,18,01,1998
0,1,40,,False,04,1,12,04,21,,6,4,1,18,01,1992
0,1,42,,False,04,1,12,04,21,,6,4,1,18,06,1997
0,2,21,M,False,04,1,13,01,01,01,1,1,1,18,01,1990
0,1,57,F,False,04,1,13,01,01,01,1,1,1,18,01,1996
0,1,35,M,False,04,1,13,01,01,01,1,1,1,18,01,1999
0,1,,,False,04,1,13,01,01,01,1,1,1,18,01,
0,1,61,M,False,04,1,13,01,01,01,1,1,4,18,01,1998
0,1,37,M,False,04,1,13,01,01,02,1,1,1,01,01,1984
0,1,43,F,False,04,1,13,01,01,02,1,1,1,06,06,1992
0,1,33,M,False,04,1,13,01,01,02,1,1,2,01,01,1989
0,1,18,F,False,04,1,13,01,01,03,1,1,1,18,01,1987
0,2,67,,False,04,1,13,01,01,,1,1,1,18,01,1992
0,1,44,F,False,04,1,13,01,03,01,1,1,1,18,01,1989
0,2,42,M,False,04,1,13,01,04,01,2,1,4,18,08,
0,1,29,M,False,04,1,13,01,04,01,2,2,1,18,01,1995
0,3,20,M,False,04,1,13,01,04,01,3,2,4,18,06,1993
0,2,59,F,False,04,1,13,01,,08,2,2,4,18,01,1997
0,1,47,F,False,04,1,13,01,,,1,5,2,,01,1998
0,1,21,F,False,04,1,13,02,21,01,1,1,1,18,06,1994
0,2,37,F,False,04,1,13,02,21,01,1,1,1,18,06,1994
0,1,18,F,False,04,1,13,02,21,01,2,1,1,18,01,
0,1,41,F,False,04,1,13,02,21,01,2,1,1,18,01,1999
0,3,44,M,False,04,1,13,02,21,01,3,2,1,01,01,1986
0,1,47,M,False,04,1,13,02,21,01,3,2,1,01,01,1992
0,1,21,M,False,04,1,13,02,21,01,3,2,1,18,01,1997
0,2,53,F,False,04,1,13,02,21,02,1,1,1,01,01,1995
0,1,22,M,False,04,1,13,02,21,02,1,1,1,01,01,1997
0,2,22,F,False,04,1,13,02,21,02,1,1,1,01,01,1993
0,2,75,M,False,04,1,13,02,21,02,1,1,1,01,01,1994
0,1,42,F,False,04,1,13,02,21,02,1,1,1,01,06,1999
0,1,43,M,False,04,1,13,02,21,02,1,1,1,03,07,1994
0,2,55,F,False,04,1,13,02,21,02,1,1,1,03,06,1994
0,3,,,False,04,1,13,02,21,02,3,2,1,01,01,
0,1,43,M,False,04,1,13,02,21,02,3,2,1,01,01,1998
0,1,50,M,False,04,1,13,02,21,03,1,1,1,18,01,1987
0,1,73,M,False,04,1,13,02,21,03,1,1,1,18,01,
0,2,30,F,False,04,1,13,02,21,03,1,1,1,18,01,1989
0,1,40,F,False,04,1,13,02,21,03,1,1,1,18,01,
0,1,41,F,False,04,1,13,02,21,03,3,2,1,18,01,1987
0,2,44,F,False,04,1,13,02,21,03,3,2,1,18,01,1997
0,2,,,False,04,1,13,02,21,,1,1,1,,01,1976
0,1,23,M,False,04,1,13,02,21,,1,1,1,,01,1984
0,1,33,M,False,04,1,13,02,21,,1,1,3,04,01,1987
0,2,21,M,False,04,1,13,02,21,,1,1,3,04,06,1998
0,1,80,M,False,04,1,13,02,22,01,1,1,1,18,01,1994
0,2,45,M,False,04,1,13,02,22,01,1,1,1,18,01,1981
0,1,31,M,False,04,1,13,02,22,01,1,1,1,18,07,1997
0,1,25,M,False,04,1,13,02,22,01,1,2,1,18,01,1998
0,1,48,F,False,04,1,13,02,22,01,1,2,1,18,01,1996
0,1,48,F,False,04,1,13,02,22,02,1,1,3,06,01,1990
0,1,83,,False,04,1,13,02,23,,1,1,1,05,01,1991
0,1,53,M,False,04,1,13,02,23,,1,1,1,05,06,1994
0,1,59,F,False,04,1,13,02,24,01,1,1,1,18,06,1990
0,1,17,F,False,04,1,13,02,31,01,1,1,2,18,01,1991
0,2,76,M,False,04,1,13,02,31,01,1,1,2,18,01,1996
0,1,22,M,False,04,1,13,02,31,01,1,1,4,18,01,1997
0,3,48,M,False,04,1,13,02,31,01,1,1,4,18,01,1997
0,2,16,M,False,04,1,13,02,31,01,1,5,1,18,06,1989
0,3,17,M,False,04,1,13,02,31,01,1,5,1,18,06,1982
0,2,51,M,False,04,1,13,02,31,02,1,1,3,18,06,1997
0,1,21,M,False,04,1,13,02,31,02,3,2,3,18,06,1986
0,1,46,M,False,04,1,13,02,31,02,3,2,3,18,07,
0,5,19,M,False,04,1,13,02,31,,7,3,1,18,01,1990
0,4,20,F,False,04,1,13,02,31,,7,3,1,18,01,1983
0,1,51,F,False,04,1,13,02,31,,1,3,1,18,06,1997
0,1,18,,False,04,1,13,02,31,,1,3,1,18,01,1992
0,2,38,M,False,04,1,13,02,32,01,1,1,1,18,01,1996
0,1,16,M,False,04,1,13,02,32,01,1,1,1,18,01,1978
0,1,39,F,False,04,1,13,02,33,01,3,2,1,18,01,1996
0,1,28,M,False,04,1,13,02,33,01,3,2,1,18,01,1988
0,1,19,M,False,04,1,13,02,33,02,1,1,1,01,01,1987
0,1,78,F,False,04,1,13,02,33,02,1,1,1,01,01,1991
0,1,46,F,False,04,1,13,02,33,02,1,1,1,01,01,1990
0,2,59,M,False,04,1,13,02,33,02,1,1,1,01,01,1998
0,1,21,F,False,04,1,13,02,33,02,1,1,1,03,01,1999
0,3,46,M,False,04,1,13,02,33,02,1,1,1,03,06,1987
0,1,35,M,False,04,1,13,02,33,02,1,1,1,03,06,1997
0,1,84,F,False,04,1,13,02,33,02,2,1,1,18,01,1988
0,1,54,M,False,04,1,13,02,33,02,2,1,1,18,01,1994
0,2,37,M,False,04,1,13,02,33,03,1,1,1,18,01,1989
0,2,46,M,False,04,1,13,02,33,03,1,1,1,18,08,1993
0,2,50,F,False,04,1,13,02,33,03,1,1,1,18,01,1994
0,1,40,F,False,04,1,13,02,33,,2,2,1,,01,1995
0,1,28,M,False,04,1,13,02,33,,2,2,1,,01,1995
0,1,26,M,False,04,1,13,02,34,02,1,1,1,01,01,1995
0,2,22,F,False,04,1,13,02,34,02,1,1,1,01,01,1998
0,2,58,M,False,04,1,13,02,34,02,1,1,1,01,11,1985
0,3,21,M,False,04,1,13,02,34,02,1,1,1,03,01,1987
0,1,31,F,False,04,1,13,02,34,02,1,1,1,03,06,1999
0,2,51,M,False,04,1,13,02,34,02,1,1,1,03,01,1990
0,3,36,M,False,04,1,13,02,34,02,1,1,1,03,06,1989
0,2,23,M,False,04,1,13,02,34,02,3,2,1,03,06,1990
0,1,36,M,False,04,1,13,02,34,02,3,2,1,03,07,1987
0,1,73,M,False,04,1,13,02,35,01,1,1,1,03,01,1995
0,1,77,M,False,04,1,13,02,35,01,1,1,1,03,01,1992
0,1,59,M,False,04,1,13,02,35,01,1,1,1,18,01,1990
0,1,38,F,False,04,1,13,02,35,01,1,1,1,18,01,1993
0,1,23,M,False,04,1,13,02,35,02,1,1,1,01,01,1980
0,1,51,F,False,04,1,13,02,35,02,1,1,1,01,01,1993
0,2,24,M,False,04,1,13,02,35,02,1,1,1,01,06,1992
0,2,29,M,False,04,1,13,02,35,02,1,1,1,01,01,1987
0,1,29,M,False,04,1,13,02,35,02,1,1,1,01,01,1997
0,1,36,M,False,04,1,13,02,35,02,1,1,1,01,06,1992
0,1,53,F,False,04,1,13,02,35,02,1,1,1,03,01,1991
0,1,64,F,False,04,1,13,02,35,02,1,1,1,03,01,1992
0,1,22,M,False,04,1,13,02,35,02,1,1,1,03,01,1987
0,1,35,F,False,04,1,13,02,35,02,1,1,1,03,06,1989
0,1,40,F,False,04,1,13,02,35,02,1,1,2,03,01,1998
0,1,17,F,False,04,1,13,02,35,02,1,1,3,03,01,1989
0,3,36,F,False,04,1,13,02,35,02,1,1,3,03,01,1990
0,1,36,F,False,04,1,13,02,35,02,2,1,1,03,01,1998
0,1,31,M,False,04,1,13,02,35,02,3,2,1,03,01,1976
0,1,18,M,False,04,1,13,02,35,02,3,2,1,03,01,1991
0,2,55,M,False,04,1,13,02,35,02,3,2,1,03,01,1987
0,2,33,F,False,04,1,13,02,35,,1,1,,01,01,1991
0,1,55,M,False,04,1,13,02,35,,1,1,,01,01,1991
0,2,26,M,False,04,1,13,02,41,01,1,1,1,18,01,1998
0,1,19,F,False,04,1,13,02,,01,1,1,1,18,01,1987
0,1,22,M,False,04,1,13,02,,01,1,1,1,18,01,1989
0,1,19,M,False,04,1,13,02,,03,1,1,1,18,06,
0,2,67,M,False,04,1,13,02,,03,1,2,1,18,06,1992
0,1,21,M,False,04,1,13,02,,03,1,2,1,18,06,1996
0,1,45,M,True,04,1,13,02,,01,1,1,1,18,01,1991
0,1,35,M,False,04,1,13,02,,,1,1,,01,01,1997
0,1,70,M,False,04,1,13,03,21,01,1,1,2,18,07,1999
0,1,43,M,False,04,1,13,03,21,01,1,1,2,18,06,1997
0,1,35,M,False,04,1,13,03,21,01,1,1,2,18,07,1997
0,2,42,M,False,04,1,13,03,22,01,1,1,1,18,01,1997
0,1,,,False,04,1,13,03,22,01,1,1,1,18,06,1991
0,1,56,F,False,04,1,13,03,33,02,1,1,1,03,01,1994
0,1,51,M,False,04,1,13,03,33,02,1,1,1,03,01,1980
0,1,,M,False,04,1,13,03,33,02,1,1,1,03,01,1987
0,1,39,M,False,04,1,13,03,35,02,1,1,1,01,01,1988
0,1,38,M,True,04,1,13,03,35,02,1,1,1,01,01,1988
0,1,37,F,False,04,1,13,03,35,02,1,1,1,01,06,1990
0,5,20,F,False,04,1,13,03,35,02,1,1,1,18,01,1993
0,2,70,M,False,04,1,13,03,35,02,1,1,1,18,01,1986
0,1,41,M,False,04,1,13,03,41,02,1,1,1,18,01,1998
0,1,,,False,04,1,13,03,41,02,1,1,1,18,01,1993
0,1,,,False,04,1,13,03,41,02,1,1,1,18,01,1991
0,1,30,M,False,04,1,14,01,01,03,1,1,1,18,07,1987
0,2,57,M,False,04,1,14,01,01,01,1,1,1,18,01,1997
0,2,33,F,False,04,1,14,01,01,01,1,1,1,18,06,1995
0,2,36,M,False,04,1,14,01,01,02,1,1,1,01,01,1989
0,1,,,False,04,1,14,01,01,02,1,1,1,01,01,
0,1,40,F,False,04,1,14,01,01,02,1,1,1,18,01,1983
0,1,47,M,False,04,1,14,01,01,03,1,1,3,18,01,1987
0,1,46,M,False,04,1,14,01,01,05,1,1,1,18,11,1988
0,3,31,M,False,04,1,14,01,01,,1,1,1,18,01,1994
0,1,,,False,04,1,14,01,01,,1,1,3,18,01,
0,2,19,F,False,04,1,14,01,03,01,1,1,1,18,01,1989
0,2,44,F,False,04,1,14,01,04,01,1,3,3,18,01,1995
0,1,,,False,04,1,14,01,06,01,1,1,1,01,01,
0,1,41,F,False,04,1,14,01,,01,1,1,1,18,01,1985
0,1,47,M,False,04,1,14,01,,02,1,1,1,18,01,
0,1,20,F,False,04,1,14,01,,,1,1,1,,01,1994
0,4,41,M,False,04,1,14,01,,01,1,1,1,18,01,
0,2,34,F,False,04,1,14,02,01,01,1,1,1,18,01,1986
0,1,66,M,False,04,1,14,02,01,01,1,1,1,18,07,1994
0,1,,M,False,04,1,14,02,01,01,1,1,1,18,01,1986
0,1,44,M,False,04,1,14,02,01,01,1,1,1,18,01,1998
0,2,,,False,04,1,14,02,01,01,1,1,2,18,01,1989
0,1,,,False,04,1,14,02,01,01,1,1,2,18,01,
0,1,25,F,False,04,1,14,02,21,01,1,1,1,18,01,1988
0,1,40,F,False,04,1,14,02,21,01,1,1,1,18,01,1989
0,5,28,M,False,04,1,14,02,21,01,1,1,1,18,01,1995
0,1,21,M,False,04,1,14,02,21,01,1,1,1,18,01,
0,2,61,M,False,04,1,14,02,21,01,1,1,1,18,01,1989
0,1,40,M,False,04,1,14,02,21,01,1,1,1,18,01,1990
0,4,48,F,False,04,1,14,02,21,01,1,1,1,18,01,1993
0,1,,M,False,04,1,14,02,21,01,1,1,1,18,06,
0,1,19,F,False,04,1,14,02,21,01,1,1,3,18,01,1998
0,1,36,M,False,04,1,14,02,21,01,1,1,3,18,06,1987
0,1,19,F,False,04,1,14,02,21,01,2,1,2,18,01,1991
0,1,,,False,04,1,14,02,21,01,2,1,2,18,01,1998
0,5,17,M,False,04,1,14,02,21,02,1,1,1,01,01,1985
0,2,48,M,False,04,1,14,02,21,02,1,1,1,01,01,1998
0,1,56,M,False,04,1,14,02,21,02,1,1,1,01,06,1990
